word_count,char_count,avg_word_length,type_token_ratio,digit_count,uppercase_ratio,punctuation_count,special_char_count,function_word_ratio,sentence_length_var
24,121,4.083333333333333,0.9583333333333334,0,0.0,0,23,0.16666666666666666,0.0
80,500,5.125,0.6,0,0.0,11,90,0.175,9.555555555555557
107,537,3.9158878504672896,0.6074766355140186,0,0.0,10,118,0.21495327102803738,57.40999999999999
17,91,3.823529411764706,0.8823529411764706,0,0.0,10,26,0.11764705882352941,3.8400000000000007
37,232,4.918918918918919,0.8108108108108109,0,0.0,10,50,0.21621621621621623,19.04
93,567,5.0,0.7096774193548387,0,0.0,8,102,0.17204301075268819,324.24000000000007
50,289,4.58,0.74,0,0.0,7,60,0.22,58.0
69,435,5.086956521739131,0.6956521739130435,0,0.0,10,84,0.21739130434782608,205.13888888888883
103,579,4.524271844660194,0.7669902912621359,0,0.0,11,113,0.1650485436893204,13.472222222222223
25,114,3.56,0.6,0,0.0,1,25,0.12,0.0
101,532,4.198019801980198,0.8613861386138614,0,0.0,8,108,0.18811881188118812,69.47222222222223
80,440,4.425,0.625,0,0.0,7,86,0.2375,53.22222222222222
27,122,3.4814814814814814,0.7407407407407407,0,0.0,2,28,0.14814814814814814,110.25
84,462,4.416666666666667,0.7023809523809523,0,0.0,8,91,0.21428571428571427,208.66666666666666
15,72,3.8666666666666667,0.9333333333333333,0,0.0,0,14,0.0,0.0
74,494,5.608108108108108,0.6081081081081081,0,0.0,5,79,0.28378378378378377,378.75
96,503,4.15625,0.5833333333333334,0,0.0,9,104,0.2916666666666667,57.06122448979592
17,86,4.0,0.9411764705882353,0,0.0,2,18,0.058823529411764705,0.0
52,332,5.230769230769231,0.7692307692307693,0,0.0,7,60,0.23076923076923078,55.55555555555555
19,98,4.157894736842105,0.631578947368421,0,0.0,1,19,0.2631578947368421,0.0
97,596,5.030927835051546,0.8762886597938144,0,0.0,12,108,0.13402061855670103,14.24
37,241,5.216216216216216,0.8108108108108109,0,0.0,8,48,0.16216216216216217,23.805555555555557
96,624,5.40625,0.6666666666666666,0,0.0,8,105,0.2916666666666667,189.76000000000002
50,261,4.14,0.82,0,0.0,5,54,0.2,46.25
21,100,3.6666666666666665,0.9523809523809523,0,0.0,3,23,0.23809523809523808,11.1875
93,524,4.526881720430108,0.7526881720430108,0,0.0,11,103,0.26881720430107525,23.918367346938776
17,87,4.176470588235294,0.8823529411764706,0,0.0,0,16,0.35294117647058826,0.0
89,549,5.134831460674158,0.5168539325842697,0,0.0,4,92,0.4044943820224719,23.759999999999998
24,89,2.6666666666666665,0.75,0,0.0,2,25,0.3333333333333333,0.0
88,520,4.784090909090909,0.8181818181818182,0,0.0,9,99,0.25,284.55555555555554
104,585,4.528846153846154,0.7788461538461539,0,0.0,10,114,0.20192307692307693,93.25
106,703,5.537735849056604,0.7169811320754716,0,0.0,9,116,0.20754716981132076,260.22222222222223
77,468,5.025974025974026,0.7402597402597403,0,0.0,5,81,0.24675324675324675,10.6875
17,90,4.117647058823529,0.8823529411764706,0,0.0,4,20,0.0,56.25
17,84,3.8823529411764706,0.8823529411764706,0,0.0,2,18,0.17647058823529413,0.25
21,107,4.0476190476190474,0.8095238095238095,0,0.0,2,22,0.38095238095238093,0.0
66,419,5.166666666666667,0.7575757575757576,0,0.0,8,78,0.25757575757575757,67.13888888888889
27,135,3.888888888888889,0.7037037037037037,0,0.0,4,30,0.1111111111111111,72.25
68,397,4.6911764705882355,0.6617647058823529,0,0.0,7,78,0.25,210.91666666666666
83,481,4.734939759036145,0.7349397590361446,0,0.0,6,88,0.1566265060240964,78.64000000000001
76,490,5.328947368421052,0.618421052631579,0,0.0,10,85,0.13157894736842105,14.16
80,538,5.6375,0.725,0,0.0,8,87,0.1375,32.53061224489796
34,194,4.588235294117647,0.7352941176470589,0,0.0,3,38,0.29411764705882354,272.25
20,104,4.15,0.95,0,0.0,2,21,0.15,0.0
15,64,3.1333333333333333,0.9333333333333333,0,0.0,3,17,0.2,0.6666666666666666
84,474,4.440476190476191,0.8333333333333334,0,0.0,12,101,0.19047619047619047,225.55555555555554
69,398,4.420289855072464,0.5942028985507246,0,0.0,19,93,0.34782608695652173,27.13609467455621
77,420,4.363636363636363,0.7272727272727273,0,0.0,8,84,0.2077922077922078,86.22222222222223
5,20,3.0,0.8,0,0.0,1,5,0.4,0.0
72,442,5.027777777777778,0.7916666666666666,0,0.0,6,80,0.2361111111111111,298.6875
89,501,4.561797752808989,0.6741573033707865,0,0.0,7,95,0.16853932584269662,449.5555555555555
100,604,4.91,0.41,0,0.0,9,113,0.32,192.0
22,99,3.4545454545454546,0.9545454545454546,0,0.0,3,23,0.18181818181818182,81.0
60,330,4.416666666666667,0.8166666666666667,0,0.0,6,65,0.21666666666666667,16.5
22,116,4.318181818181818,1.0,0,0.0,0,21,0.09090909090909091,0.0
109,678,5.146788990825688,0.7155963302752294,0,0.0,7,117,0.30275229357798167,564.1875
40,250,5.1,0.625,0,0.0,5,46,0.3,72.8
111,554,3.90990990990991,0.6306306306306306,0,0.0,10,120,0.27927927927927926,24.408163265306122
105,649,5.076190476190476,0.8380952380952381,0,0.0,11,116,0.1619047619047619,99.11111111111111
83,444,4.265060240963855,0.7349397590361446,0,0.0,8,90,0.1686746987951807,23.138888888888886
90,493,4.4222222222222225,0.7222222222222222,0,0.0,6,95,0.15555555555555556,17.6
114,623,4.394736842105263,0.7894736842105263,0,0.0,9,122,0.17543859649122806,68.0
106,686,5.443396226415095,0.330188679245283,0,0.0,3,109,0.16037735849056603,953.5555555555557
21,100,3.761904761904762,1.0,0,0.0,1,21,0.14285714285714285,30.25
29,117,2.8275862068965516,0.7241379310344828,0,0.0,7,35,0.1724137931034483,5.1875
97,555,4.618556701030927,0.4639175257731959,0,0.0,9,107,0.29896907216494845,90.359375
71,450,5.197183098591549,0.6619718309859155,0,0.0,8,81,0.2676056338028169,111.83673469387755
87,422,3.7701149425287355,0.6436781609195402,0,0.0,8,94,0.1839080459770115,144.1875
79,424,4.30379746835443,0.6835443037974683,0,0.0,6,84,0.189873417721519,18.56
96,633,5.552083333333333,0.7083333333333334,0,0.0,5,100,0.25,355.5
90,623,5.788888888888889,0.7444444444444445,0,0.0,11,102,0.26666666666666666,250.8
55,322,4.6909090909090905,0.6363636363636364,0,0.0,10,64,0.10909090909090909,6.222222222222222
87,558,5.206896551724138,0.6436781609195402,0,0.0,12,105,0.26436781609195403,334.6666666666667
28,130,3.607142857142857,0.7857142857142857,0,0.0,2,29,0.2857142857142857,34.88888888888889
101,583,4.683168316831683,0.8712871287128713,0,0.0,10,110,0.16831683168316833,29.673469387755098
82,504,5.024390243902439,0.8170731707317073,0,0.0,8,92,0.24390243902439024,142.12244897959184
54,379,5.796296296296297,0.7962962962962963,0,0.0,9,66,0.2777777777777778,162.8
19,98,4.105263157894737,0.9473684210526315,0,0.0,2,20,0.15789473684210525,0.0
37,231,4.891891891891892,0.7567567567567568,0,0.0,10,50,0.24324324324324326,12.204081632653061
81,460,4.617283950617284,0.691358024691358,0,0.0,6,86,0.24691358024691357,18.559999999999995
16,80,3.6875,0.75,0,0.0,6,21,0.125,3.5
117,717,5.05982905982906,0.7777777777777778,0,0.0,9,125,0.1623931623931624,69.06122448979592
47,300,5.191489361702128,0.723404255319149,0,0.0,7,56,0.2553191489361702,35.47222222222222
28,129,3.5357142857142856,0.6428571428571429,0,0.0,3,30,0.17857142857142858,64.0
110,631,4.681818181818182,0.8545454545454545,0,0.0,7,116,0.12727272727272726,93.55555555555554
91,508,4.5054945054945055,0.7472527472527473,0,0.0,8,98,0.16483516483516483,32.47222222222222
65,378,4.676923076923077,0.7076923076923077,0,0.0,7,74,0.26153846153846155,63.47222222222222
86,482,4.476744186046512,0.7209302325581395,0,0.0,10,97,0.19767441860465115,30.816326530612248
20,106,4.05,0.9,0,0.0,6,25,0.0,7.5
27,120,3.4074074074074074,0.7777777777777778,0,0.0,2,28,0.18518518518518517,12.25
114,650,4.631578947368421,0.7456140350877193,0,0.0,9,122,0.24561403508771928,32.9375
76,406,4.2894736842105265,0.6578947368421053,0,0.0,5,80,0.2236842105263158,15.555555555555557
23,99,3.260869565217391,0.8260869565217391,0,0.0,2,24,0.17391304347826086,0.25
24,111,3.5,0.75,0,0.0,3,27,0.20833333333333334,0.6666666666666666
37,228,4.945945945945946,0.7837837837837838,0,0.0,6,45,0.24324324324324326,38.64
24,118,3.75,0.7916666666666666,0,0.0,4,28,0.20833333333333334,42.666666666666664
21,115,4.380952380952381,0.5238095238095238,0,0.0,3,23,0.38095238095238093,18.0
90,443,3.8222222222222224,0.32222222222222224,0,0.0,10,99,0.36666666666666664,38.693877551020414
57,334,4.807017543859649,0.45614035087719296,0,0.0,6,60,0.3508771929824561,12.8
51,320,5.117647058823529,0.7254901960784313,0,0.0,6,59,0.2549019607843137,116.55999999999999
61,408,5.409836065573771,0.7868852459016393,0,0.0,12,78,0.2786885245901639,151.26530612244895
88,510,4.715909090909091,0.7613636363636364,0,0.0,8,95,0.17045454545454544,113.44000000000001
19,96,4.0,0.8947368421052632,0,0.0,2,20,0.2631578947368421,0.0
19,103,4.157894736842105,0.9473684210526315,0,0.0,6,24,0.10526315789473684,12.6875
21,99,3.7142857142857144,0.6666666666666666,0,0.0,1,21,0.2857142857142857,30.25
80,524,5.4625,0.6625,0,0.0,7,87,0.25,456.5
18,84,3.5555555555555554,0.7777777777777778,0,0.0,3,20,0.2222222222222222,0.0
58,393,5.568965517241379,0.7241379310344828,0,0.0,9,70,0.2413793103448276,109.1875
75,391,4.1066666666666665,0.64,0,0.0,9,83,0.29333333333333333,5.63265306122449
22,102,3.6363636363636362,0.9545454545454546,0,0.0,1,22,0.22727272727272727,36.0
60,375,5.033333333333333,0.7166666666666667,0,0.0,9,73,0.21666666666666667,62.555555555555564
77,457,4.8441558441558445,0.7012987012987013,0,0.0,8,84,0.19480519480519481,18.13888888888889
13,60,3.6153846153846154,1.0,0,0.0,1,13,0.15384615384615385,0.25
95,567,4.905263157894737,0.5894736842105263,0,0.0,7,101,0.3157894736842105,1432.8888888888887
105,567,4.3238095238095235,0.8952380952380953,0,0.0,9,113,0.13333333333333333,28.916666666666668
57,325,4.631578947368421,0.8771929824561403,0,0.0,5,61,0.10526315789473684,84.1875
20,98,3.85,1.0,0,0.0,2,21,0.15,1.0
92,526,4.586956521739131,0.6086956521739131,0,0.0,12,104,0.2608695652173913,64.5
21,100,3.8095238095238093,0.9523809523809523,0,0.0,0,20,0.14285714285714285,0.0
67,328,3.8358208955223883,0.6865671641791045,0,0.0,5,71,0.1791044776119403,26.6875
41,267,5.2682926829268295,0.7560975609756098,0,0.0,8,51,0.1951219512195122,54.96
107,560,4.140186915887851,0.7102803738317757,0,0.0,11,117,0.14018691588785046,8.489795918367346
14,71,3.9285714285714284,0.9285714285714286,0,0.0,2,16,0.14285714285714285,6.25
101,572,4.584158415841584,0.6237623762376238,0,0.0,9,109,0.19801980198019803,35.734375
80,461,4.6375,0.6875,0,0.0,8,90,0.1875,71.58333333333333
37,243,5.405405405405405,0.7567567567567568,0,0.0,5,43,0.35135135135135137,306.25
24,113,3.7083333333333335,0.6666666666666666,0,0.0,1,24,0.08333333333333333,25.0
92,521,4.619565217391305,0.4891304347826087,0,0.0,5,96,0.2391304347826087,708.2222222222222
23,110,3.8260869565217392,0.8695652173913043,0,0.0,0,22,0.13043478260869565,0.0
27,110,3.111111111111111,0.7407407407407407,0,0.0,0,26,0.37037037037037035,0.0
24,127,4.083333333333333,0.75,0,0.0,6,29,0.16666666666666666,8.5
84,536,5.238095238095238,0.7857142857142857,0,0.0,12,96,0.2261904761904762,85.11111111111111
101,554,4.376237623762377,0.6831683168316832,0,0.0,11,112,0.21782178217821782,65.10204081632654
64,364,4.5625,0.828125,0,0.0,9,72,0.15625,20.40816326530612
76,433,4.644736842105263,0.6842105263157895,0,0.0,5,80,0.2894736842105263,42.88888888888889
21,130,5.0,0.8095238095238095,0,0.0,3,25,0.19047619047619047,2.25
27,148,3.185185185185185,0.5555555555555556,0,0.0,24,62,0.07407407407407407,8.213017751479288
75,490,5.386666666666667,0.76,0,0.0,12,86,0.13333333333333333,226.0
79,419,4.177215189873418,0.6835443037974683,0,0.0,11,89,0.12658227848101267,47.805555555555564
63,374,4.857142857142857,0.8412698412698413,0,0.0,6,68,0.1746031746031746,17.1875
74,473,5.324324324324325,0.7432432432432432,0,0.0,6,79,0.1891891891891892,51.760000000000005
21,113,4.190476190476191,0.8095238095238095,0,0.0,4,25,0.38095238095238093,13.1875
25,110,3.32,0.76,0,0.0,2,27,0.16,20.25
89,467,4.179775280898877,0.6629213483146067,0,0.0,7,95,0.23595505617977527,41.760000000000005
19,91,3.6315789473684212,0.9473684210526315,0,0.0,4,22,0.2631578947368421,15.1875
69,380,4.405797101449275,0.7391304347826086,0,0.0,9,76,0.17391304347826086,115.6875
29,120,3.0689655172413794,0.7241379310344828,0,0.0,3,31,0.1724137931034483,12.25
33,222,5.636363636363637,0.8181818181818182,0,0.0,3,36,0.2727272727272727,20.666666666666668
25,103,2.92,0.64,0,0.0,6,30,0.32,6.6875
114,660,4.464912280701754,0.6666666666666666,0,0.0,28,151,0.17543859649122806,66.85207100591715
25,123,3.72,0.8,0,0.0,6,30,0.16,24.805555555555554
83,562,5.650602409638554,0.7469879518072289,0,0.0,9,93,0.25301204819277107,256.1875
25,120,3.68,0.8,0,0.0,4,28,0.16,57.555555555555564
12,83,5.666666666666667,1.0,0,0.0,4,15,0.0,0.0
83,501,4.963855421686747,0.6746987951807228,0,0.0,6,89,0.21686746987951808,643.6875
80,488,4.9375,0.6125,0,0.0,9,93,0.3,83.6734693877551
57,313,4.368421052631579,0.6491228070175439,0,0.0,8,64,0.3157894736842105,24.0
61,368,4.885245901639344,0.7213114754098361,0,0.0,7,70,0.26229508196721313,44.47222222222223
87,561,5.390804597701149,0.6206896551724138,0,0.0,5,92,0.3563218390804598,155.44
55,348,5.127272727272727,0.6909090909090909,0,0.0,7,66,0.2545454545454545,35.80555555555555
93,564,5.010752688172043,0.6881720430107527,0,0.0,5,98,0.26881720430107525,180.24
60,301,3.95,0.65,0,0.0,5,64,0.18333333333333332,24.666666666666668
18,84,3.611111111111111,1.0,0,0.0,2,19,0.05555555555555555,16.666666666666668
62,398,5.306451612903226,0.7096774193548387,0,0.0,7,69,0.25806451612903225,71.55555555555556
104,687,5.471153846153846,0.7980769230769231,0,0.0,10,118,0.1346153846153846,258.4722222222222
82,459,4.463414634146342,0.8536585365853658,0,0.0,12,93,0.12195121951219512,76.48979591836734
24,115,3.7916666666666665,0.7916666666666666,0,0.0,1,24,0.20833333333333334,64.0
16,69,2.9375,0.8125,0,0.0,5,22,0.0625,1.5555555555555554
19,114,4.894736842105263,1.0,0,0.0,3,21,0.05263157894736842,16.88888888888889
20,95,3.45,1.0,0,0.0,10,26,0.2,29.555555555555557
16,78,3.8125,0.9375,0,0.0,2,17,0.125,17.555555555555557
79,401,3.9873417721518987,0.7088607594936709,0,0.0,8,86,0.189873417721519,36.47222222222222
18,98,4.444444444444445,0.9444444444444444,0,0.0,1,18,0.1111111111111111,0.0
20,89,3.3,0.95,0,0.0,4,23,0.2,4.0
72,470,5.375,0.6666666666666666,0,0.0,8,83,0.3333333333333333,144.47222222222223
84,456,4.357142857142857,0.5476190476190477,0,0.0,7,90,0.23809523809523808,54.333333333333336
55,334,4.872727272727273,0.7272727272727273,0,0.0,10,66,0.2,52.57142857142857
24,123,4.166666666666667,0.7083333333333334,0,0.0,0,23,0.08333333333333333,0.0
20,103,4.2,0.85,0,0.0,0,19,0.1,0.0
89,511,4.651685393258427,0.797752808988764,0,0.0,9,97,0.19101123595505617,80.47222222222221
80,446,4.475,0.6125,0,0.0,9,88,0.2625,10.0
47,308,5.340425531914893,0.8085106382978723,0,0.0,7,57,0.19148936170212766,56.805555555555564
15,93,4.933333333333334,1.0,0,0.0,3,19,0.13333333333333333,14.0
25,127,4.08,0.56,0,0.0,1,25,0.24,2.25
42,232,4.476190476190476,0.8809523809523809,0,0.0,3,44,0.23809523809523808,25.25
21,106,4.0476190476190474,0.7142857142857143,0,0.0,1,21,0.14285714285714285,90.25
127,820,5.31496062992126,0.44881889763779526,0,0.0,13,145,0.3937007874015748,430.77551020408174
19,75,2.9473684210526314,0.7368421052631579,0,0.0,2,19,0.15789473684210525,56.25
24,121,4.083333333333333,0.7916666666666666,0,0.0,0,23,0.25,0.0
86,478,4.488372093023256,0.6744186046511628,0,0.0,7,92,0.20930232558139536,11.25
101,530,4.158415841584159,0.7425742574257426,0,0.0,10,110,0.18811881188118812,10.559999999999999
55,318,4.654545454545454,0.8,0,0.0,8,62,0.10909090909090909,30.888888888888886
100,555,4.48,0.85,0,0.0,8,107,0.15,12.20408163265306
100,556,4.48,0.78,0,0.0,9,108,0.25,40.48979591836735
91,482,4.186813186813187,0.6483516483516484,0,0.0,10,101,0.27472527472527475,31.836734693877553
25,138,4.4,0.72,0,0.0,4,28,0.08,28.222222222222225
19,112,4.684210526315789,0.8947368421052632,0,0.0,5,23,0.15789473684210525,29.555555555555557
102,530,4.098039215686274,0.5294117647058824,0,0.0,11,112,0.20588235294117646,87.67346938775509
20,106,4.3,1.0,0,0.0,1,20,0.05,9.0
99,500,3.9393939393939394,0.8080808080808081,0,0.0,10,110,0.15151515151515152,117.984375
73,450,4.972602739726027,0.726027397260274,0,0.0,11,87,0.2602739726027397,99.22222222222221
17,92,4.411764705882353,0.9411764705882353,0,0.0,1,17,0.11764705882352941,0.0
96,597,5.09375,0.7604166666666666,0,0.0,13,108,0.2604166666666667,67.57638888888889
12,67,4.416666666666667,0.6666666666666666,0,0.0,3,14,0.16666666666666666,1.5
30,155,4.133333333333334,0.7333333333333333,0,0.0,2,31,0.2,0.0
112,633,4.5625,0.8125,0,0.0,11,122,0.1875,38.285714285714285
16,83,4.25,1.0,0,0.0,0,15,0.3125,0.0
20,118,4.9,0.95,0,0.0,1,20,0.25,49.0
26,139,4.346153846153846,0.6923076923076923,0,0.0,1,26,0.2692307692307692,49.0
103,585,4.58252427184466,0.7669902912621359,0,0.0,11,113,0.1650485436893204,9.061224489795919
85,486,4.647058823529412,0.7411764705882353,0,0.0,7,91,0.18823529411764706,21.2
104,669,5.403846153846154,0.5480769230769231,0,0.0,4,107,0.34615384615384615,414.5
106,594,4.537735849056604,0.7924528301886793,0,0.0,8,113,0.11320754716981132,15.888888888888888
90,544,4.8,0.6444444444444445,0,0.0,15,112,0.18888888888888888,191.13888888888889
47,303,5.212765957446808,0.7659574468085106,0,0.0,9,58,0.2553191489361702,69.03999999999999
120,785,5.475,0.6583333333333333,0,0.0,7,128,0.23333333333333334,220.47222222222217
94,500,4.25531914893617,0.7659574468085106,0,0.0,7,100,0.18085106382978725,61.22222222222222
50,315,5.1,0.74,0,0.0,7,60,0.18,55.22222222222222
81,462,4.567901234567901,0.7407407407407407,0,0.0,12,92,0.2345679012345679,41.36
121,712,4.801652892561983,0.6694214876033058,0,0.0,10,131,0.2809917355371901,174.64000000000001
71,408,4.690140845070423,0.7183098591549296,0,0.0,5,75,0.22535211267605634,28.96
70,396,4.557142857142857,0.7571428571428571,0,0.0,8,77,0.15714285714285714,49.25
63,385,5.0,0.6666666666666666,0,0.0,5,70,0.31746031746031744,344.22222222222223
24,129,4.375,0.9166666666666666,0,0.0,1,24,0.125,49.0
130,866,5.407692307692308,0.5384615384615384,0,0.0,20,163,0.2923076923076923,450.5555555555555
116,763,5.482758620689655,0.7155172413793104,0,0.0,9,127,0.27586206896551724,198.76543209876544
87,499,4.655172413793103,0.632183908045977,0,0.0,8,94,0.12643678160919541,25.673469387755098
79,400,3.9746835443037973,0.4936708860759494,0,0.0,8,86,0.3291139240506329,24.472222222222225
70,403,4.585714285714285,0.5714285714285714,0,0.0,8,82,0.24285714285714285,126.24000000000001
102,637,5.0588235294117645,0.5098039215686274,0,0.0,11,121,0.23529411764705882,527.6875
76,397,4.157894736842105,0.6447368421052632,0,0.0,6,81,0.34210526315789475,36.96
94,568,4.914893617021277,0.5638297872340425,0,0.0,13,106,0.22340425531914893,31.888888888888886
27,120,3.4074074074074074,0.7777777777777778,0,0.0,2,28,0.3333333333333333,0.25
52,314,4.865384615384615,0.75,0,0.0,7,61,0.23076923076923078,57.040000000000006
82,450,4.390243902439025,0.6829268292682927,0,0.0,9,90,0.21951219512195122,63.04
80,389,3.725,0.6375,0,0.0,11,91,0.175,40.4
123,671,4.357723577235772,0.4715447154471545,0,0.0,10,135,0.3333333333333333,148.20408163265307
18,84,3.6666666666666665,0.7777777777777778,0,0.0,1,18,0.16666666666666666,0.0
85,464,4.3882352941176475,0.6941176470588235,0,0.0,7,91,0.12941176470588237,62.80555555555555
21,137,5.476190476190476,0.7619047619047619,0,0.0,2,22,0.19047619047619047,20.25
90,526,4.711111111111111,0.8,0,0.0,10,102,0.15555555555555556,44.13888888888889
28,134,3.75,0.8214285714285714,0,0.0,2,29,0.21428571428571427,1.0
20,89,3.45,0.8,0,0.0,1,20,0.15,0.0
17,90,4.294117647058823,0.9411764705882353,0,0.0,1,17,0.17647058823529413,42.25
85,448,4.2,0.7058823529411765,0,0.0,7,91,0.1411764705882353,34.8
92,535,4.706521739130435,0.7934782608695652,0,0.0,11,102,0.1956521739130435,8.888888888888888
70,434,5.057142857142857,0.8142857142857143,0,0.0,10,80,0.18571428571428572,40.4
98,546,4.5,0.8061224489795918,0,0.0,8,105,0.15306122448979592,30.222222222222225
100,675,5.66,0.69,0,0.0,10,109,0.16,15.555555555555555
16,78,3.75,1.0,0,0.0,3,18,0.125,25.0
63,391,5.031746031746032,0.7301587301587301,0,0.0,8,74,0.25396825396825395,54.916666666666664
85,442,4.117647058823529,0.8235294117647058,0,0.0,8,92,0.12941176470588237,76.1388888888889
53,324,4.943396226415095,0.7358490566037735,0,0.0,7,62,0.24528301886792453,53.13888888888889
18,88,3.8333333333333335,0.8888888888888888,0,0.0,2,19,0.2777777777777778,16.0
89,488,4.404494382022472,0.6966292134831461,0,0.0,8,96,0.11235955056179775,28.805555555555557
80,424,4.1625,0.725,0,0.0,12,91,0.1625,24.555555555555557
93,624,5.623655913978495,0.8387096774193549,0,0.0,7,101,0.16129032258064516,250.91666666666666
86,483,4.534883720930233,0.6976744186046512,0,0.0,8,93,0.23255813953488372,41.55555555555555
17,96,4.647058823529412,1.0,0,0.0,1,17,0.11764705882352941,0.0
25,105,3.16,0.6,0,0.0,2,26,0.04,0.0
58,339,4.724137931034483,0.8793103448275862,0,0.0,7,65,0.1724137931034483,82.25
78,488,5.141025641025641,0.6025641025641025,0,0.0,7,87,0.38461538461538464,171.33333333333334
64,339,4.21875,0.875,0,0.0,6,69,0.21875,60.5
14,75,4.142857142857143,0.8571428571428571,0,0.0,4,17,0.2857142857142857,9.0
71,418,4.788732394366197,0.7605633802816901,0,0.0,8,78,0.16901408450704225,9.1875
59,314,4.203389830508475,0.6779661016949152,0,0.0,8,66,0.288135593220339,46.80555555555555
38,202,4.2368421052631575,0.7894736842105263,0,0.0,4,41,0.23684210526315788,16.88888888888889
69,402,4.7101449275362315,0.7246376811594203,0,0.0,9,77,0.13043478260869565,11.25
98,510,4.1020408163265305,0.7142857142857143,0,0.0,11,108,0.21428571428571427,33.714285714285715
82,436,4.2317073170731705,0.6829268292682927,0,0.0,8,89,0.10975609756097561,20.24
27,142,4.111111111111111,0.6296296296296297,0,0.0,5,31,0.14814814814814814,72.66666666666667
55,285,4.090909090909091,0.6727272727272727,0,0.0,6,60,0.21818181818181817,24.888888888888886
95,556,4.726315789473684,0.7894736842105263,0,0.0,13,107,0.15789473684210525,32.47222222222222
56,336,4.839285714285714,0.75,0,0.0,8,65,0.23214285714285715,43.42857142857143
52,314,4.846153846153846,0.6730769230769231,0,0.0,7,62,0.36538461538461536,79.22222222222223
101,601,4.851485148514851,0.45544554455445546,0,0.0,8,111,0.33663366336633666,125.38775510204081
102,646,5.294117647058823,0.4803921568627451,0,0.0,4,106,0.35294117647058826,101.44000000000001
102,674,5.53921568627451,0.6764705882352942,0,0.0,7,109,0.29411764705882354,119.38775510204083
57,355,5.017543859649122,0.7894736842105263,0,0.0,8,69,0.21052631578947367,97.88888888888891
113,604,4.300884955752212,0.9026548672566371,0,0.0,6,118,0.12389380530973451,4.24
20,92,3.65,0.95,0,0.0,0,19,0.1,0.0
81,508,5.135802469135802,0.7037037037037037,0,0.0,10,92,0.24691358024691357,167.36
29,147,4.068965517241379,0.8275862068965517,0,0.0,1,29,0.2413793103448276,20.25
105,603,4.714285714285714,0.780952380952381,0,0.0,4,108,0.22857142857142856,224.66666666666666
21,150,5.761904761904762,0.9523809523809523,0,0.0,7,29,0.23809523809523808,7.25
53,321,4.849056603773585,0.7735849056603774,0,0.0,12,64,0.1320754716981132,46.24
44,225,4.045454545454546,0.75,0,0.0,4,47,0.2727272727272727,36.0
14,79,4.642857142857143,0.9285714285714286,0,0.0,1,14,0.2857142857142857,0.0
17,91,4.352941176470588,0.8823529411764706,0,0.0,1,17,0.35294117647058826,0.0
28,117,3.142857142857143,0.75,0,0.0,2,29,0.21428571428571427,169.0
86,519,4.953488372093023,0.5465116279069767,0,0.0,6,93,0.4186046511627907,285.22222222222223
20,118,4.85,0.85,0,0.0,2,21,0.05,14.222222222222223
18,73,2.888888888888889,0.8333333333333334,0,0.0,4,21,0.1111111111111111,12.666666666666666
17,100,4.764705882352941,0.7647058823529411,0,0.0,2,19,0.35294117647058826,34.888888888888886
73,451,5.054794520547945,0.6301369863013698,0,0.0,7,82,0.273972602739726,126.13888888888891
19,82,3.1052631578947367,0.8947368421052632,0,0.0,5,23,0.10526315789473684,9.555555555555555
23,125,4.086956521739131,0.6956521739130435,0,0.0,9,31,0.17391304347826086,12.24
22,106,3.8181818181818183,0.9090909090909091,0,0.0,1,22,0.18181818181818182,4.0
89,573,5.415730337078652,0.6404494382022472,0,0.0,2,91,0.29213483146067415,416.8888888888889
17,104,5.176470588235294,0.9411764705882353,0,0.0,0,16,0.058823529411764705,0.0
74,447,4.918918918918919,0.6081081081081081,0,0.0,7,83,0.3108108108108108,147.88888888888889
17,99,4.705882352941177,1.0,0,0.0,3,19,0.17647058823529413,0.22222222222222224
67,408,4.925373134328358,0.7164179104477612,0,0.0,9,78,0.23880597014925373,93.47222222222223
83,451,4.373493975903615,0.7710843373493976,0,0.0,6,88,0.1686746987951807,53.44
10,50,4.1,1.0,0,0.0,0,9,0.2,0.0
78,460,4.794871794871795,0.7051282051282052,0,0.0,5,86,0.24358974358974358,434.23999999999995
96,571,4.802083333333333,0.6145833333333334,0,0.0,11,110,0.34375,436.7755102040816
96,528,4.395833333333333,0.7916666666666666,0,0.0,11,106,0.19791666666666666,21.666666666666668
28,156,4.5,0.7857142857142857,0,0.0,3,30,0.17857142857142858,49.0
89,438,3.808988764044944,0.6179775280898876,0,0.0,11,99,0.15730337078651685,24.472222222222225
70,390,4.4714285714285715,0.5857142857142857,0,0.0,8,77,0.11428571428571428,28.4375
39,272,5.6923076923076925,0.7948717948717948,0,0.0,8,50,0.20512820512820512,42.559999999999995
25,109,3.36,0.72,0,0.0,1,25,0.36,0.0
84,435,4.071428571428571,0.5952380952380952,0,0.0,10,93,0.25,56.5
81,473,4.6419753086419755,0.5308641975308642,0,0.0,17,97,0.24691358024691357,87.50413223140495
69,420,5.0144927536231885,0.782608695652174,0,0.0,6,74,0.17391304347826086,37.916666666666664
23,113,3.391304347826087,0.6521739130434783,0,0.0,13,35,0.17391304347826086,4.472222222222222
29,177,5.0,0.7241379310344828,0,0.0,3,32,0.4482758620689655,6.25
25,138,4.48,0.6,0,0.0,2,26,0.04,72.25
98,606,5.1020408163265305,0.4897959183673469,0,0.0,7,106,0.30612244897959184,148.85714285714286
